C:\Users\Sharanya\Desktop\Data\IMG\center_2020_05_09_13_36_17_827.jpg, C:\Users\Sharanya\Desktop\Data\IMG\left_2020_05_09_13_36_17_827.jpg, C:\Users\Sharanya\Desktop\Data\IMG\right_2020_05_09_13_36_17_827.jpg, -1, 0, 0, 2.361118
C:\Users\Sharanya\Desktop\Data\IMG\center_2020_05_09_13_36_17_933.jpg, C:\Users\Sharanya\Desktop\Data\IMG\left_2020_05_09_13_36_17_933.jpg, C:\Users\Sharanya\Desktop\Data\IMG\right_2020_05_09_13_36_17_933.jpg, -1, 0, 0, 2.323622
C:\Users\Sharanya\Desktop\Data\IMG\center_2020_05_09_13_36_18_040.jpg, C:\Users\Sharanya\Desktop\Data\IMG\left_2020_05_09_13_36_18_040.jpg, C:\Users\Sharanya\Desktop\Data\IMG\right_2020_05_09_13_36_18_040.jpg, -0.7884085, 0, 0, 2.302107
C:\Users\Sharanya\Desktop\Data\IMG\center_2020_05_09_13_36_18_142.jpg, C:\Users\Sharanya\Desktop\Data\IMG\left_2020_05_09_13_36_18_142.jpg, C:\Users\Sharanya\Desktop\Data\IMG\right_2020_05_09_13_36_18_142.jpg, -0.4983325, 0.2657097, 0, 2.450414
C:\Users\Sharanya\Desktop\Data\IMG\center_2020_05_09_13_36_18_244.jpg, C:\Users\Sharanya\Desktop\Data\IMG\left_2020_05_09_13_36_18_244.jpg, C:\Users\Sharanya\Desktop\Data\IMG\right_2020_05_09_13_36_18_244.jpg, -0.2039251, 0.5601171, 0, 3.000247
C:\Users\Sharanya\Desktop\Data\IMG\center_2020_05_09_13_36_18_347.jpg, C:\Users\Sharanya\Desktop\Data\IMG\left_2020_05_09_13_36_18_347.jpg, C:\Users\Sharanya\Desktop\Data\IMG\right_2020_05_09_13_36_18_347.jpg, 0, 0.9215363, 0, 4.087931
C:\Users\Sharanya\Desktop\Data\IMG\center_2020_05_09_13_36_18_449.jpg, C:\Users\Sharanya\Desktop\Data\IMG\left_2020_05_09_13_36_18_449.jpg, C:\Users\Sharanya\Desktop\Data\IMG\right_2020_05_09_13_36_18_449.jpg, -0.2068014, 1, 0, 5.241326
C:\Users\Sharanya\Desktop\Data\IMG\center_2020_05_09_13_36_18_551.jpg, C:\Users\Sharanya\Desktop\Data\IMG\left_2020_05_09_13_36_18_551.jpg, C:\Users\Sharanya\Desktop\Data\IMG\right_2020_05_09_13_36_18_551.jpg, -0.5101608, 1, 0, 6.354327
C:\Users\Sharanya\Desktop\Data\IMG\center_2020_05_09_13_36_18_655.jpg, C:\Users\Sharanya\Desktop\Data\IMG\left_2020_05_09_13_36_18_655.jpg, C:\Users\Sharanya\Desktop\Data\IMG\right_2020_05_09_13_36_18_655.jpg, -0.7965042, 1, 0, 7.409891
C:\Users\Sharanya\Desktop\Data\IMG\center_2020_05_09_13_36_18_756.jpg, C:\Users\Sharanya\Desktop\Data\IMG\left_2020_05_09_13_36_18_756.jpg, C:\Users\Sharanya\Desktop\Data\IMG\right_2020_05_09_13_36_18_756.jpg, -0.9566239, 0.8020771, 0, 8.329407
C:\Users\Sharanya\Desktop\Data\IMG\center_2020_05_09_13_36_18_861.jpg, C:\Users\Sharanya\Desktop\Data\IMG\left_2020_05_09_13_36_18_861.jpg, C:\Users\Sharanya\Desktop\Data\IMG\right_2020_05_09_13_36_18_861.jpg, -0.6658564, 0.5113096, 0, 9.02437
C:\Users\Sharanya\Desktop\Data\IMG\center_2020_05_09_13_36_18_967.jpg, C:\Users\Sharanya\Desktop\Data\IMG\left_2020_05_09_13_36_18_967.jpg, C:\Users\Sharanya\Desktop\Data\IMG\right_2020_05_09_13_36_18_967.jpg, -0.3046823, 0.1501354, 0, 9.383561
C:\Users\Sharanya\Desktop\Data\IMG\center_2020_05_09_13_36_19_072.jpg, C:\Users\Sharanya\Desktop\Data\IMG\left_2020_05_09_13_36_19_072.jpg, C:\Users\Sharanya\Desktop\Data\IMG\right_2020_05_09_13_36_19_072.jpg, 0, 0, 0, 9.310538
C:\Users\Sharanya\Desktop\Data\IMG\center_2020_05_09_13_36_19_174.jpg, C:\Users\Sharanya\Desktop\Data\IMG\left_2020_05_09_13_36_19_174.jpg, C:\Users\Sharanya\Desktop\Data\IMG\right_2020_05_09_13_36_19_174.jpg, -0.2330406, 0, 0, 9.213833
C:\Users\Sharanya\Desktop\Data\IMG\center_2020_05_09_13_36_19_275.jpg, C:\Users\Sharanya\Desktop\Data\IMG\left_2020_05_09_13_36_19_275.jpg, C:\Users\Sharanya\Desktop\Data\IMG\right_2020_05_09_13_36_19_275.jpg, 0, 0, 0, 9.121555
C:\Users\Sharanya\Desktop\Data\IMG\center_2020_05_09_13_36_19_377.jpg, C:\Users\Sharanya\Desktop\Data\IMG\left_2020_05_09_13_36_19_377.jpg, C:\Users\Sharanya\Desktop\Data\IMG\right_2020_05_09_13_36_19_377.jpg, 0, 0, 0, 9.031168
C:\Users\Sharanya\Desktop\Data\IMG\center_2020_05_09_13_36_19_483.jpg, C:\Users\Sharanya\Desktop\Data\IMG\left_2020_05_09_13_36_19_483.jpg, C:\Users\Sharanya\Desktop\Data\IMG\right_2020_05_09_13_36_19_483.jpg, 0, 0.2779587, 0, 9.126007
C:\Users\Sharanya\Desktop\Data\IMG\center_2020_05_09_13_36_19_591.jpg, C:\Users\Sharanya\Desktop\Data\IMG\left_2020_05_09_13_36_19_591.jpg, C:\Users\Sharanya\Desktop\Data\IMG\right_2020_05_09_13_36_19_591.jpg, 0, 0.6405378, 0, 9.720193
C:\Users\Sharanya\Desktop\Data\IMG\center_2020_05_09_13_36_19_691.jpg, C:\Users\Sharanya\Desktop\Data\IMG\left_2020_05_09_13_36_19_691.jpg, C:\Users\Sharanya\Desktop\Data\IMG\right_2020_05_09_13_36_19_691.jpg, 0, 0.9431745, 0, 10.5996
C:\Users\Sharanya\Desktop\Data\IMG\center_2020_05_09_13_36_19_796.jpg, C:\Users\Sharanya\Desktop\Data\IMG\left_2020_05_09_13_36_19_796.jpg, C:\Users\Sharanya\Desktop\Data\IMG\right_2020_05_09_13_36_19_796.jpg, 0, 1, 0, 11.53109
C:\Users\Sharanya\Desktop\Data\IMG\center_2020_05_09_13_36_19_899.jpg, C:\Users\Sharanya\Desktop\Data\IMG\left_2020_05_09_13_36_19_899.jpg, C:\Users\Sharanya\Desktop\Data\IMG\right_2020_05_09_13_36_19_899.jpg, 0, 1, 0, 12.76665
C:\Users\Sharanya\Desktop\Data\IMG\center_2020_05_09_13_36_20_005.jpg, C:\Users\Sharanya\Desktop\Data\IMG\left_2020_05_09_13_36_20_005.jpg, C:\Users\Sharanya\Desktop\Data\IMG\right_2020_05_09_13_36_20_005.jpg, 0, 1, 0, 14.04278
C:\Users\Sharanya\Desktop\Data\IMG\center_2020_05_09_13_36_20_107.jpg, C:\Users\Sharanya\Desktop\Data\IMG\left_2020_05_09_13_36_20_107.jpg, C:\Users\Sharanya\Desktop\Data\IMG\right_2020_05_09_13_36_20_107.jpg, 0, 1, 0, 15.19506
C:\Users\Sharanya\Desktop\Data\IMG\center_2020_05_09_13_36_20_212.jpg, C:\Users\Sharanya\Desktop\Data\IMG\left_2020_05_09_13_36_20_212.jpg, C:\Users\Sharanya\Desktop\Data\IMG\right_2020_05_09_13_36_20_212.jpg, 0, 1, 0, 16.13194
C:\Users\Sharanya\Desktop\Data\IMG\center_2020_05_09_13_36_20_314.jpg, C:\Users\Sharanya\Desktop\Data\IMG\left_2020_05_09_13_36_20_314.jpg, C:\Users\Sharanya\Desktop\Data\IMG\right_2020_05_09_13_36_20_314.jpg, -0.0530244, 1, 0, 17.33517
C:\Users\Sharanya\Desktop\Data\IMG\center_2020_05_09_13_36_20_421.jpg, C:\Users\Sharanya\Desktop\Data\IMG\left_2020_05_09_13_36_20_421.jpg, C:\Users\Sharanya\Desktop\Data\IMG\right_2020_05_09_13_36_20_421.jpg, -0.3534569, 1, 0, 18.14809
C:\Users\Sharanya\Desktop\Data\IMG\center_2020_05_09_13_36_20_525.jpg, C:\Users\Sharanya\Desktop\Data\IMG\left_2020_05_09_13_36_20_525.jpg, C:\Users\Sharanya\Desktop\Data\IMG\right_2020_05_09_13_36_20_525.jpg, -0.09175617, 0.8517136, 0, 19.32277
C:\Users\Sharanya\Desktop\Data\IMG\center_2020_05_09_13_36_20_627.jpg, C:\Users\Sharanya\Desktop\Data\IMG\left_2020_05_09_13_36_20_627.jpg, C:\Users\Sharanya\Desktop\Data\IMG\right_2020_05_09_13_36_20_627.jpg, 0, 0.5466375, 0, 20.11107
C:\Users\Sharanya\Desktop\Data\IMG\center_2020_05_09_13_36_20_729.jpg, C:\Users\Sharanya\Desktop\Data\IMG\left_2020_05_09_13_36_20_729.jpg, C:\Users\Sharanya\Desktop\Data\IMG\right_2020_05_09_13_36_20_729.jpg, 0, 0.2396014, 0, 20.14873
C:\Users\Sharanya\Desktop\Data\IMG\center_2020_05_09_13_36_20_833.jpg, C:\Users\Sharanya\Desktop\Data\IMG\left_2020_05_09_13_36_20_833.jpg, C:\Users\Sharanya\Desktop\Data\IMG\right_2020_05_09_13_36_20_833.jpg, 0, 0, 0, 20.33379
C:\Users\Sharanya\Desktop\Data\IMG\center_2020_05_09_13_36_20_935.jpg, C:\Users\Sharanya\Desktop\Data\IMG\left_2020_05_09_13_36_20_935.jpg, C:\Users\Sharanya\Desktop\Data\IMG\right_2020_05_09_13_36_20_935.jpg, 0, 0, 0, 19.79654
C:\Users\Sharanya\Desktop\Data\IMG\center_2020_05_09_13_36_21_040.jpg, C:\Users\Sharanya\Desktop\Data\IMG\left_2020_05_09_13_36_21_040.jpg, C:\Users\Sharanya\Desktop\Data\IMG\right_2020_05_09_13_36_21_040.jpg, -0.07589789, 0, 0, 19.94027
C:\Users\Sharanya\Desktop\Data\IMG\center_2020_05_09_13_36_21_141.jpg, C:\Users\Sharanya\Desktop\Data\IMG\left_2020_05_09_13_36_21_141.jpg, C:\Users\Sharanya\Desktop\Data\IMG\right_2020_05_09_13_36_21_141.jpg, -0.3541797, 0, 0, 19.32865
C:\Users\Sharanya\Desktop\Data\IMG\center_2020_05_09_13_36_21_242.jpg, C:\Users\Sharanya\Desktop\Data\IMG\left_2020_05_09_13_36_21_242.jpg, C:\Users\Sharanya\Desktop\Data\IMG\right_2020_05_09_13_36_21_242.jpg, -0.1309317, 0, 0, 19.47863
C:\Users\Sharanya\Desktop\Data\IMG\center_2020_05_09_13_36_21_342.jpg, C:\Users\Sharanya\Desktop\Data\IMG\left_2020_05_09_13_36_21_342.jpg, C:\Users\Sharanya\Desktop\Data\IMG\right_2020_05_09_13_36_21_342.jpg, 0, 0, 0, 18.84878
C:\Users\Sharanya\Desktop\Data\IMG\center_2020_05_09_13_36_21_454.jpg, C:\Users\Sharanya\Desktop\Data\IMG\left_2020_05_09_13_36_21_454.jpg, C:\Users\Sharanya\Desktop\Data\IMG\right_2020_05_09_13_36_21_454.jpg, 0, 0.330105, 0, 18.88878
C:\Users\Sharanya\Desktop\Data\IMG\center_2020_05_09_13_36_21_559.jpg, C:\Users\Sharanya\Desktop\Data\IMG\left_2020_05_09_13_36_21_559.jpg, C:\Users\Sharanya\Desktop\Data\IMG\right_2020_05_09_13_36_21_559.jpg, 0, 0.6204658, 0, 19.60796
C:\Users\Sharanya\Desktop\Data\IMG\center_2020_05_09_13_36_21_666.jpg, C:\Users\Sharanya\Desktop\Data\IMG\left_2020_05_09_13_36_21_666.jpg, C:\Users\Sharanya\Desktop\Data\IMG\right_2020_05_09_13_36_21_666.jpg, 0, 0.9703249, 0, 20.49829
C:\Users\Sharanya\Desktop\Data\IMG\center_2020_05_09_13_36_21_768.jpg, C:\Users\Sharanya\Desktop\Data\IMG\left_2020_05_09_13_36_21_768.jpg, C:\Users\Sharanya\Desktop\Data\IMG\right_2020_05_09_13_36_21_768.jpg, 0, 1, 0, 21.39859
C:\Users\Sharanya\Desktop\Data\IMG\center_2020_05_09_13_36_21_874.jpg, C:\Users\Sharanya\Desktop\Data\IMG\left_2020_05_09_13_36_21_874.jpg, C:\Users\Sharanya\Desktop\Data\IMG\right_2020_05_09_13_36_21_874.jpg, 0, 1, 0, 22.44704
C:\Users\Sharanya\Desktop\Data\IMG\center_2020_05_09_13_36_21_979.jpg, C:\Users\Sharanya\Desktop\Data\IMG\left_2020_05_09_13_36_21_979.jpg, C:\Users\Sharanya\Desktop\Data\IMG\right_2020_05_09_13_36_21_979.jpg, 0, 1, 0, 23.40615
C:\Users\Sharanya\Desktop\Data\IMG\center_2020_05_09_13_36_22_083.jpg, C:\Users\Sharanya\Desktop\Data\IMG\left_2020_05_09_13_36_22_083.jpg, C:\Users\Sharanya\Desktop\Data\IMG\right_2020_05_09_13_36_22_083.jpg, 0, 1, 0, 24.38699
C:\Users\Sharanya\Desktop\Data\IMG\center_2020_05_09_13_36_22_190.jpg, C:\Users\Sharanya\Desktop\Data\IMG\left_2020_05_09_13_36_22_190.jpg, C:\Users\Sharanya\Desktop\Data\IMG\right_2020_05_09_13_36_22_190.jpg, 0, 1, 0, 25.54011
C:\Users\Sharanya\Desktop\Data\IMG\center_2020_05_09_13_36_22_294.jpg, C:\Users\Sharanya\Desktop\Data\IMG\left_2020_05_09_13_36_22_294.jpg, C:\Users\Sharanya\Desktop\Data\IMG\right_2020_05_09_13_36_22_294.jpg, 0, 1, 0, 26.49135
C:\Users\Sharanya\Desktop\Data\IMG\center_2020_05_09_13_36_22_398.jpg, C:\Users\Sharanya\Desktop\Data\IMG\left_2020_05_09_13_36_22_398.jpg, C:\Users\Sharanya\Desktop\Data\IMG\right_2020_05_09_13_36_22_398.jpg, 0, 1, 0, 27.43324
C:\Users\Sharanya\Desktop\Data\IMG\center_2020_05_09_13_36_22_499.jpg, C:\Users\Sharanya\Desktop\Data\IMG\left_2020_05_09_13_36_22_499.jpg, C:\Users\Sharanya\Desktop\Data\IMG\right_2020_05_09_13_36_22_499.jpg, 0, 1, 0, 28.36562
C:\Users\Sharanya\Desktop\Data\IMG\center_2020_05_09_13_36_22_605.jpg, C:\Users\Sharanya\Desktop\Data\IMG\left_2020_05_09_13_36_22_605.jpg, C:\Users\Sharanya\Desktop\Data\IMG\right_2020_05_09_13_36_22_605.jpg, 0, 0.9170725, 0, 29.46501
C:\Users\Sharanya\Desktop\Data\IMG\center_2020_05_09_13_36_22_710.jpg, C:\Users\Sharanya\Desktop\Data\IMG\left_2020_05_09_13_36_22_710.jpg, C:\Users\Sharanya\Desktop\Data\IMG\right_2020_05_09_13_36_22_710.jpg, -0.0850575, 0.6013573, 0, 30.09458
C:\Users\Sharanya\Desktop\Data\IMG\center_2020_05_09_13_36_22_815.jpg, C:\Users\Sharanya\Desktop\Data\IMG\left_2020_05_09_13_36_22_815.jpg, C:\Users\Sharanya\Desktop\Data\IMG\right_2020_05_09_13_36_22_815.jpg, -0.3776282, 0.3087866, 0, 29.99631
C:\Users\Sharanya\Desktop\Data\IMG\center_2020_05_09_13_36_22_920.jpg, C:\Users\Sharanya\Desktop\Data\IMG\left_2020_05_09_13_36_22_920.jpg, C:\Users\Sharanya\Desktop\Data\IMG\right_2020_05_09_13_36_22_920.jpg, -0.3615927, 0.01760236, 0, 29.73027
C:\Users\Sharanya\Desktop\Data\IMG\center_2020_05_09_13_36_23_023.jpg, C:\Users\Sharanya\Desktop\Data\IMG\left_2020_05_09_13_36_23_023.jpg, C:\Users\Sharanya\Desktop\Data\IMG\right_2020_05_09_13_36_23_023.jpg, -0.04993711, 0, 0, 29.43903
C:\Users\Sharanya\Desktop\Data\IMG\center_2020_05_09_13_36_23_129.jpg, C:\Users\Sharanya\Desktop\Data\IMG\left_2020_05_09_13_36_23_129.jpg, C:\Users\Sharanya\Desktop\Data\IMG\right_2020_05_09_13_36_23_129.jpg, 0, 0, 0, 29.07215
C:\Users\Sharanya\Desktop\Data\IMG\center_2020_05_09_13_36_23_236.jpg, C:\Users\Sharanya\Desktop\Data\IMG\left_2020_05_09_13_36_23_236.jpg, C:\Users\Sharanya\Desktop\Data\IMG\right_2020_05_09_13_36_23_236.jpg, 0, 0, 0, 28.77912
C:\Users\Sharanya\Desktop\Data\IMG\center_2020_05_09_13_36_23_340.jpg, C:\Users\Sharanya\Desktop\Data\IMG\left_2020_05_09_13_36_23_340.jpg, C:\Users\Sharanya\Desktop\Data\IMG\right_2020_05_09_13_36_23_340.jpg, 0, 0, 0, 28.49004
C:\Users\Sharanya\Desktop\Data\IMG\center_2020_05_09_13_36_23_452.jpg, C:\Users\Sharanya\Desktop\Data\IMG\left_2020_05_09_13_36_23_452.jpg, C:\Users\Sharanya\Desktop\Data\IMG\right_2020_05_09_13_36_23_452.jpg, 0, 0, 0, 28.1471
C:\Users\Sharanya\Desktop\Data\IMG\center_2020_05_09_13_36_23_554.jpg, C:\Users\Sharanya\Desktop\Data\IMG\left_2020_05_09_13_36_23_554.jpg, C:\Users\Sharanya\Desktop\Data\IMG\right_2020_05_09_13_36_23_554.jpg, 0, 0, 0, 27.86447
C:\Users\Sharanya\Desktop\Data\IMG\center_2020_05_09_13_36_23_654.jpg, C:\Users\Sharanya\Desktop\Data\IMG\left_2020_05_09_13_36_23_654.jpg, C:\Users\Sharanya\Desktop\Data\IMG\right_2020_05_09_13_36_23_654.jpg, -0.2769759, 0, 0, 27.54137
C:\Users\Sharanya\Desktop\Data\IMG\center_2020_05_09_13_36_23_761.jpg, C:\Users\Sharanya\Desktop\Data\IMG\left_2020_05_09_13_36_23_761.jpg, C:\Users\Sharanya\Desktop\Data\IMG\right_2020_05_09_13_36_23_761.jpg, -0.02949661, 0, 0, 27.25403
C:\Users\Sharanya\Desktop\Data\IMG\center_2020_05_09_13_36_23_865.jpg, C:\Users\Sharanya\Desktop\Data\IMG\left_2020_05_09_13_36_23_865.jpg, C:\Users\Sharanya\Desktop\Data\IMG\right_2020_05_09_13_36_23_865.jpg, 0, 0, 0, 26.92288
C:\Users\Sharanya\Desktop\Data\IMG\center_2020_05_09_13_36_23_972.jpg, C:\Users\Sharanya\Desktop\Data\IMG\left_2020_05_09_13_36_23_972.jpg, C:\Users\Sharanya\Desktop\Data\IMG\right_2020_05_09_13_36_23_972.jpg, 0, 0, 0, 26.65221
C:\Users\Sharanya\Desktop\Data\IMG\center_2020_05_09_13_36_24_073.jpg, C:\Users\Sharanya\Desktop\Data\IMG\left_2020_05_09_13_36_24_073.jpg, C:\Users\Sharanya\Desktop\Data\IMG\right_2020_05_09_13_36_24_073.jpg, 0, 0, 0, 26.38456
C:\Users\Sharanya\Desktop\Data\IMG\center_2020_05_09_13_36_24_182.jpg, C:\Users\Sharanya\Desktop\Data\IMG\left_2020_05_09_13_36_24_182.jpg, C:\Users\Sharanya\Desktop\Data\IMG\right_2020_05_09_13_36_24_182.jpg, 0, 0, 0, 26.11964
C:\Users\Sharanya\Desktop\Data\IMG\center_2020_05_09_13_36_24_291.jpg, C:\Users\Sharanya\Desktop\Data\IMG\left_2020_05_09_13_36_24_291.jpg, C:\Users\Sharanya\Desktop\Data\IMG\right_2020_05_09_13_36_24_291.jpg, 0, 0, 0, 25.80524
C:\Users\Sharanya\Desktop\Data\IMG\center_2020_05_09_13_36_24_397.jpg, C:\Users\Sharanya\Desktop\Data\IMG\left_2020_05_09_13_36_24_397.jpg, C:\Users\Sharanya\Desktop\Data\IMG\right_2020_05_09_13_36_24_397.jpg, -0.2891838, 0, 0, 25.50311
C:\Users\Sharanya\Desktop\Data\IMG\center_2020_05_09_13_36_24_501.jpg, C:\Users\Sharanya\Desktop\Data\IMG\left_2020_05_09_13_36_24_501.jpg, C:\Users\Sharanya\Desktop\Data\IMG\right_2020_05_09_13_36_24_501.jpg, -0.6019154, 0, 0, 25.0474
C:\Users\Sharanya\Desktop\Data\IMG\center_2020_05_09_13_36_24_601.jpg, C:\Users\Sharanya\Desktop\Data\IMG\left_2020_05_09_13_36_24_601.jpg, C:\Users\Sharanya\Desktop\Data\IMG\right_2020_05_09_13_36_24_601.jpg, -0.3222713, 0, 0, 24.74178
C:\Users\Sharanya\Desktop\Data\IMG\center_2020_05_09_13_36_24_709.jpg, C:\Users\Sharanya\Desktop\Data\IMG\left_2020_05_09_13_36_24_709.jpg, C:\Users\Sharanya\Desktop\Data\IMG\right_2020_05_09_13_36_24_709.jpg, 0, 0, 0, 24.44066
C:\Users\Sharanya\Desktop\Data\IMG\center_2020_05_09_13_36_24_812.jpg, C:\Users\Sharanya\Desktop\Data\IMG\left_2020_05_09_13_36_24_812.jpg, C:\Users\Sharanya\Desktop\Data\IMG\right_2020_05_09_13_36_24_812.jpg, 0, 0, 0, 24.18838
C:\Users\Sharanya\Desktop\Data\IMG\center_2020_05_09_13_36_24_915.jpg, C:\Users\Sharanya\Desktop\Data\IMG\left_2020_05_09_13_36_24_915.jpg, C:\Users\Sharanya\Desktop\Data\IMG\right_2020_05_09_13_36_24_915.jpg, 0, 0, 0, 23.94406
C:\Users\Sharanya\Desktop\Data\IMG\center_2020_05_09_13_36_25_014.jpg, C:\Users\Sharanya\Desktop\Data\IMG\left_2020_05_09_13_36_25_014.jpg, C:\Users\Sharanya\Desktop\Data\IMG\right_2020_05_09_13_36_25_014.jpg, 0, 0, 0, 23.70363
C:\Users\Sharanya\Desktop\Data\IMG\center_2020_05_09_13_36_25_122.jpg, C:\Users\Sharanya\Desktop\Data\IMG\left_2020_05_09_13_36_25_122.jpg, C:\Users\Sharanya\Desktop\Data\IMG\right_2020_05_09_13_36_25_122.jpg, 0, 0, 0, 23.46561
C:\Users\Sharanya\Desktop\Data\IMG\center_2020_05_09_13_36_25_226.jpg, C:\Users\Sharanya\Desktop\Data\IMG\left_2020_05_09_13_36_25_226.jpg, C:\Users\Sharanya\Desktop\Data\IMG\right_2020_05_09_13_36_25_226.jpg, 0, 0, 0, 23.18319
